	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol	F_13D_1	F_13D_2	F_13D_3	F_12D_1	F_12D_2	F_12D_3
ENSMUSG00000028291	898.50413901179	-0.577152286541687	0.175328614077845	0.000576449620883135	0.00268553073379189	AKIRIN2	22.587893709	25.3971941217	23.659835408299998	31.383769774	41.7816979964	30.488244780100004
ENSMUSG00000057156	141.721389636647	0.5496273457559071	0.16623205124163098	0.00057672694700697	0.00268605780696891	HOMEZ	1.5281237147	1.64873187463	1.7442727508200002	1.07690939646	0.964100047593	0.967986393344
ENSMUSG00000019854	1188.89342055561	-0.6853601413942509	0.212495707832333	0.000576898750360725	0.00268605780696891	REPS1	14.1930147389	15.363498576300001	14.7184882402	28.7637371654	16.358732026	26.695692171599998
ENSMUSG00000065990	998.794016491731	-0.906653493440183	0.297743874863348	0.000577035349652636	0.00268605780696891	AURKAIP1	25.530548992600004	31.2904535173	28.609628122100002	36.047737905700004	86.2928500174	41.797426557600005
ENSMUSG00000018770	3356.21114511841	-1.09884978281162	0.386231088291779	0.000577892616519579	0.00268931413872143	ATP5MC3	93.1643396492	128.037607607	78.5904855196	168.586532591	413.589108075	205.10358921
ENSMUSG00000027070	1097.12051088379	-1.95386681493474	0.9226456479349492	0.000578655307170461	0.0026921286882847307	LRP6	0.935794929045	0.688093129612	0.519950746694	9.52031326489	1.40273593173	7.93081261527
ENSMUSG00000050382	23.790732132737798	-2.06690645253747	1.0131754403294302	0.000580560504645384	0.00270025563685446	KIF7	0.0238557671096	0.0396172554365	0.034663183813300004	0.340929154735	0.182703201134	0.35702468884800004
ENSMUSG00000051727	88.1055729026552	2.1431507006862502	1.08141405527646	0.000581322985173579	0.0027030646905357803	KCTD14	1.2365290259	0.852397418574	0.836207338405	0.0430226837944	0.166770024534	0.0450538186065
ENSMUSG00000020457	1403.7670645975104	-0.5440153535780411	0.164507003088246	0.000581520091555068	0.00270324402429266	DRG1	25.092859032600003	30.466830375900003	25.2925697891	33.2370273934	46.6393756278	36.9217442667
ENSMUSG00000045140	162.34961894320298	-0.556998572871412	0.16881210576929506	0.000582923045653941	0.0027090272148938	PIGW	2.46948212586	2.62106774622	2.2142280298	3.31186207362	3.4595539829	4.1776258568800015
ENSMUSG00000019302	5623.7043894997705	0.8670592938939179	0.281656925243662	0.0005832993800807428	0.00271003752854407	TCIRG1	125.74179389	112.171940405	107.73843612299999	74.0293035995	33.245702275300005	64.0990701302
ENSMUSG00000005882	624.6468026396959	-0.45525404449990603	0.136140144205539	0.000590048985492959	0.0027406497552820604	UQCC1	8.49080576637	8.27712583587	9.1388216418	9.38783857272	12.2876471009	11.3263272775
ENSMUSG00000050395	17.427178762894698	1.7612251107544499	0.7885862873995351	0.000591383816513017	0.00274610170353035	TNFSF15	0.587206820762	0.325057982909	0.410814480645	0.060157203512900013	0.0666254398239	0.0944959087594
ENSMUSG00000092250	154.65477381176	-0.9543610662600981	0.319132455208101	0.000592126968845211	0.0027488039601905		4.50372403268	3.64845428839	6.70366446396	7.747978497010001	9.25408256286	8.37892244225
ENSMUSG00000045098	2595.95374613549	0.6635165562012622	0.20536382184844398	0.00059490022580072	0.00276092644260427	KMT5B	28.232093965100002	25.1926859777	26.5371307644	18.3773534434	9.34907083235	18.900995621099998
ENSMUSG00000026447	706.345722076322	1.24374680908432	0.464959979847553	0.000595699991559328	0.00276388586559948	PIK3C2G	10.604773141599999	7.63920427553	7.41102921546	4.107939127840002	1.16026211749	3.4441621221800007
ENSMUSG00000022853	47.8341969892212	1.4123733733628898	0.5644018385421179	0.000597067154215363	0.00276947552952289	EHHADH	1.5014233305200002	1.30178170738	1.50697942776	0.500363221068	0.129304790394	0.454120994702
ENSMUSG00000058503	450.120105880099	-0.42337087843564597	0.126269997584332	0.000598279067137749	0.0027743422283834	FAM133B	13.832801076500001	12.438374491400001	15.270176452000001	16.0882703534	14.089577396600001	20.8139949907
ENSMUSG00000038280	285.069252860198	-0.674687000638361	0.20947054210442004	0.000600354602019193	0.00278320998342285	OSTM1	2.0408943188900004	2.08043119049	2.31452407296	3.00619409399	3.04985658205	3.76092065464
ENSMUSG00000037606	791.2428779341568	0.4059688433888479	0.12089923122083	0.000601549560595582	0.00278731869589926	OSBPL8	9.1445504525	9.35242981857	9.7188774794	7.71306021635	4.85743495165	7.2061292944899975
ENSMUSG00000050088	709.141766095651	0.49613844316877204	0.14940810828703902	0.000601567814257771	0.00278731869589926	C6orf120	14.714176639200002	15.811414660799999	16.3285761147	8.55900740266	11.2911833495	10.1748772508
ENSMUSG00000038400	4231.11187166053	-0.8247598465526942	0.26555431674065305	0.000602424562823299	0.00279053007897312	PMEPA1	21.8471935265	19.3928182284	17.9583427028	41.895352959200004	34.8645215427	36.2648491355
ENSMUSG00000082361	1235.69196839085	0.552150419768825	0.16769170251444102	0.0006026471895573007	0.0027908031583763	BTC	25.4366678931	23.8324239688	32.2529033517	14.981946548599998	14.5381180735	17.082227385699998
ENSMUSG00000021974	25.8807999907618	1.8986314798480202	0.888874310011061	0.000604017350203974	0.00279597796330337	FGF9	0.187081979232	0.33893117408	0.378922951528	0.0	0.10420343322	0.0
ENSMUSG00000034394	698.215431421353	0.882489681561646	0.288999461059311	0.000604092593795649	0.00279597796330337	LIF	10.1973745948	13.0163545654	12.636575874000002	4.87611788757	5.53888095108	5.708607537890002
ENSMUSG00000023723	702.5040930225841	-0.806776512314305	0.25859050440729503	0.000604559550253044	0.00279737988910845	MRPS23	16.0593235125	22.429245205900003	18.3438276488	27.821335520300003	46.8544354642	26.8821117685
ENSMUSG00000037905	997.2874570575219	-0.520703408963475	0.157472043354922	0.000606731415863612	0.00280666776231428	BRI3BP	6.46517282051	6.36056787334	4.776661273959999	8.55901598376	9.93488230945	8.0486466917
ENSMUSG00000062376	158.597196368531	-0.8552232323745049	0.27804917490682	0.0006092138778934058	0.00281738698995402	BORCS7-ASMT	1.40499066622	1.61106530817	3.0379402633599994	1.96627109529	4.15041891414	2.25289797912
ENSMUSG00000039483	743.778006033683	-0.463179087007449	0.13905614459691598	0.000611134539011409	0.00282550298933935	ASB6	6.81930362424	8.045426760660003	6.223201949119999	9.759001251910002	9.74630013508	10.0417758712
ENSMUSG00000036192	232.16867873626597	1.3644230883663702	0.537464129502292	0.000614431168416609	0.0028399744789025802	RORB	2.4908881270700003	1.76261473776	2.05437335002	0.563327253212	0.479921117165	0.6750073350460001
ENSMUSG00000093674	20489.1154095784	-1.53865940876122	0.646286391129042	0.000615840757076599	0.00284571836013905	RPL41	462.280916595	751.403097875	776.06999914	912.72097493	5141.16574859	1129.04350823
ENSMUSG00000001105	691.793983365718	-0.5827963359278979	0.17824004352985698	0.000616249473005344	0.00284683548204121	IFT20	19.6014170949	26.8806982151	18.6251197489	29.8913643936	38.073541480500005	33.3351929854
ENSMUSG00000060771	81.7220274316756	0.82889942231444	0.267983357344579	0.000620939988798459	0.0028675983237908607	TSGA10	0.953665997239	1.1017408291600002	1.52628579947	0.458763402891	0.479863405132	0.573837370656
ENSMUSG00000091952	51.70703858175121	1.3579505566391101	0.534355337055029	0.000621080324307057	0.0028675983237908607	ZNF845	4.5328895946699985	3.03316599675	5.45250405457	1.4696800011500002	0.305194361894	1.34668165835
ENSMUSG00000100455	29.616538332926694	-1.39782114787774	0.5586816179540129	0.000621717196067521	0.00286976175152878	ZNF845	0.0744597968226	0.214335907959	0.23081053619000005	0.411919312925	0.729935669691	0.330714200409
ENSMUSG00000035011	3540.25675958769	0.547591305654127	0.166688974378952	0.000624122137585863	0.0028800829683292397	ZBTB7C	43.2485372069	41.2146510194	27.9829885848	28.9320665467	24.8607140071	26.3564838848
ENSMUSG00000052337	2714.7724104169397	-0.321492750164532	0.0952572851763032	0.000624658756596244	0.0028817793448924697	IMMT	49.75601574069999	50.3689383703	54.8491561929	60.2357164548	59.8720465817	58.3184367349
ENSMUSG00000022248	221.545521972221	-1.05122668357216	0.36607532381164404	0.000624951597200051	0.00288235046899055	RAD1	1.37588108445	1.58076554086	2.1500816362	2.36962314023	5.34160276257	2.29350287728
ENSMUSG00000025178	1254.72693581366	-0.4378085505292779	0.13128288573627805	0.000625527452958673	0.00288422623050252	PI4K2A	14.202237733399999	14.4575282132	14.739212880899998	17.3394764018	20.9778836861	17.1935694396
ENSMUSG00000046658	561.847538172755	0.990164613967546	0.337282714375486	0.000627008032456042	0.00289027141427628	ZNF316	6.93218439291	6.131108040190001	4.2209338641	3.76190946456	1.57756830223	2.9068245178400005
ENSMUSG00000032370	227.58815468444303	-0.7152737393320309	0.22494329179913505	0.000627630450665947	0.00289235859846083	LACTB	3.89764590812	4.61281267202	6.275310610140001	5.8242673113	9.167952477630001	5.7099226535300005
ENSMUSG00000033577	4721.27153710078	0.996629578115367	0.34042633875066103	0.00062966831676275	0.0029009658117053892	MYO6	56.9217577704	44.1330261567	41.5096676748	26.6954477514	11.618150416099999	25.176144313800002
ENSMUSG00000044005	144.573763217008	-0.7458127272753421	0.236367986157639	0.000631696710569963	0.002909524746604111	GLS2	2.01571033342	2.04372995175	2.8569531716000003	3.52140583253	3.38003052333	3.4008366303
ENSMUSG00000005968	1090.8088760767098	-0.7622692901661179	0.242605575337797	0.000633039649959624	0.002914922784623689	TUFT1	12.284151438199999	13.6461342723	17.5678531461	18.6729240131	25.872037133899997	21.698268374899996
ENSMUSG00000040321	367.133404632454	-0.38107553646383596	0.113678682132239	0.000633879307931674	0.00291800110138849	ZNF770	3.9993222685	3.83741028142	5.645109075340001	5.32630830649	4.47287178757	4.866755396399999
ENSMUSG00000039221	2550.28577454403	-1.3894801044738898	0.555399124705687	0.0006364439055927389	0.00292863591945048	RPL22L1	102.377561184	135.841627654	51.2622412792	163.15626986200002	795.874497975	220.230251847
ENSMUSG00000073678	9995.24542303105	1.06501569808205	0.3736201318963561	0.000636533031346166	0.00292863591945048	PGAP1	91.6897276709	81.7972902208	78.28479775689999	44.55280832930001	14.159772582899999	42.9553655906
ENSMUSG00000096215	57.97635090544829	1.82563217262129	0.8443695769457281	0.000637634272312304	0.0029325301005967397	SMIM22	2.16339555132	2.81784270603	0.7396428546089999	0.8213421451649999	0.0	0.24574810149
ENSMUSG00000020839	99.1918086308206	1.8443019984280602	0.8578967372224359	0.00063772339528548	0.0029325301005967397	TMIGD1	9.44968394428	8.132448073239999	13.0080216543	0.670213217063	1.6017535442700002	1.36676931148
ENSMUSG00000046351	396.29543596085	-0.532891643217993	0.16217996049782998	0.000639333417238368	0.00293864306812239	ZNF322	3.50510116896	2.50804870663	4.10498730456	4.0423026579900005	3.71735637439	4.97312681063
ENSMUSG00000039630	1949.6815056784808	-0.7076403884984159	0.222546259689038	0.000639530293897452	0.00293864306812239	HNRNPU	9.21093806101	8.15660347535	10.8953071336	11.1214763857	19.5193898386	11.046264580999999
ENSMUSG00000032513	412.98122593509805	0.486924891123378	0.14721048213659502	0.000639599087857192	0.00293864306812239	GORASP1	6.63026972203	6.750565728180001	5.39017650219	4.98596219167	3.36125630843	5.07000981993
ENSMUSG00000060427	319.999758802899	0.4732783842864	0.142824884754956	0.0006397421306005701	0.00293864306812239	ZNF823	9.497747565700001	7.0636917555100025	8.7087298127	5.59294889327	5.0837805999	6.06700824263
ENSMUSG00000022863	509.34866770158203	-1.03123355279296	0.35750544798823	0.0006419623899575031	0.00294804759255733	BTG3	8.88019964425	10.0452903963	17.7278896645	13.7054935751	31.9353308245	17.2230488752
ENSMUSG00000031696	4109.1366333764	-0.380218424123255	0.11354096429927699	0.0006425608560121193	0.0029492700858448104	VPS35	63.4010558965	62.077340648	64.1265703104	83.92589160029999	62.20027448720001	89.9104204976
ENSMUSG00000042210	213.234647823493	-0.7363483675679229	0.233214959069053	0.000642574533394725	0.0029492700858448104	ABHD14B	5.51146917715	5.62146180221	6.473932807710002	7.28239291508	10.9459162821	9.595603830870001
ENSMUSG00000017167	72.5107644693307	1.2607559672116	0.479323443250377	0.000642988275667709	0.00295037488923846	CNTNAP4	1.02363605682	1.11107952287	1.1374048346	0.314603375246	0.245950750468	0.416665002591
ENSMUSG00000074766	130.29970648802	0.8698546129436701	0.285680030324597	0.000645460431816243	0.0029609216634110197	ISM1	1.25249216129	1.8353054466900005	1.4987499948700005	0.934045108693	0.583068130888	0.658022877016
ENSMUSG00000025940	490.70538437312103	-0.845240294389068	0.275677217756066	0.000647544846111479	0.00296954199452883	TMEM70	9.1309134425	10.533293778500001	12.618047575799999	12.4222338577	25.657505579000002	15.8138903309
ENSMUSG00000028344	221.551341049967	0.740863448689779	0.235072452855187	0.000647687917286537	0.00296954199452883	INVS	2.77185549204	2.36062484107	3.19203227331	1.68890574604	0.7521589907189999	1.7218508911099997
ENSMUSG00000002633	23.6072670607124	2.32515466186104	1.4033603269506698	0.000649990164180508	0.00297929631436609	SHH	0.527281574587	0.628676199569	1.23763790438	0.0186985661365	0.041418155106	0.0
ENSMUSG00000023019	2476.74216558895	0.660262441700349	0.20586647846562092	0.000650317525439812	0.00297999573401619	GPD1L	74.4965660644	75.0833444116	54.5665634521	46.307505551800006	37.3347680029	45.5826222517
ENSMUSG00000044254	4499.3079299124	-0.80841495109063	0.261185196053642	0.000653267529101332	0.0029927094676805	PCSK9	65.4320804283	71.1201971035	46.9817107978	119.90132386	131.590054649	114.782824166
ENSMUSG00000068335	645.788290109089	-0.737103526414822	0.23386879352044296	0.0006535827561681	0.00299334933532696	DOK1	7.164411058910002	7.25558664621	4.97641193252	9.88296259166	14.5185170028	11.556098224200001
ENSMUSG00000032705	480.22985916075896	0.401830999811327	0.12045793722433196	0.0006547524319150403	0.0029979011054198	EXD3	7.163090713580001	7.82135786911	9.48514613491	5.95313278227	4.1438346924000005	5.93278662228
ENSMUSG00000023066	298.316567015879	-0.6472599395365101	0.20144677177981798	0.0006561518496640559	0.00300350206405955	RTTN	1.75770197979	1.53019559606	2.08831056659	3.1443023084599995	1.7411923427900002	2.83582421545
ENSMUSG00000032381	1052.58170366865	-0.828011885230522	0.26915177419463104	0.000657752981263637	0.0030100231034692108	CIAO2A	26.9007152996	30.757548495100004	38.255938953000005	36.2098336412	73.5075388091	45.6137213039
ENSMUSG00000062647	15754.023586563999	-0.8070020408771971	0.260816107531893	0.0006580889996852281	0.00301075275922533	RPL7A	530.969084583	657.568180657	560.129122687	733.8613881489999	1577.59052478	808.4339716610001
ENSMUSG00000017697	69.8264297656152	-1.5588367021293201	0.6661105549270261	0.0006586908391293558	0.0030126978267153	ADA	0.323423714635	0.393880323748	0.219307611808	1.40155058167	1.8164609138	1.37403470489
ENSMUSG00000051989	465.734660008756	-1.24048903693059	0.469395917390721	0.000661011802518369	0.00302250261323162	SMIM11P1	12.8456289483	18.0864423202	25.0220610213	23.9452594561	75.3536067375	30.5357728896
ENSMUSG00000032184	234.20387857271092	-1.0636154744880402	0.374576015552694	0.0006612842814488233	0.00302293787747557	LYSMD2	5.45939230303	6.34648623465	7.359754587879999	8.1796877564	22.5782788929	9.70797156424
ENSMUSG00000061048	90.0895425849392	-1.25007426005348	0.474992761433821	0.0006619812079205299	0.0030253126712015397	CDH3	0.316048384016	0.243413948328	0.226286405683	1.02624206977	0.5051492886519999	0.968549370043
ENSMUSG00000036617	2393.1973517780602	0.8490434148519559	0.277880271014102	0.000663034790738515	0.0030285799859306	KIAA1217	25.9087307731	20.1149608999	28.964106875	14.6466905254	5.64783170326	13.503564790799999
ENSMUSG00000041716	43.390980404988795	-1.79687017590422	0.829587892875285	0.000663051380416336	0.0030285799859306	GON7	0.195327094921	0.173002435905	0.378421925614	0.342180415295	2.47329365288	0.320615546363
ENSMUSG00000037999	659.338505855785	0.938575216396212	0.316074411043806	0.000665494229773151	0.00303892397211087	ARAP3	8.21422650145	6.9741606974199986	8.00715477639	4.62190874143	1.4948902601499998	4.06912129316
ENSMUSG00000025894	401.44239951425004	-0.7657890231279929	0.245134206073679	0.000666316648375115	0.00304186483840538	AASDHPPT	4.64143457122	5.87579113811	5.49113947845	5.8755194819500005	12.0627273992	8.852839883260001
ENSMUSG00000044165	456.131732659904	-1.2595630850701698	0.481300037264317	0.000670578180320055	0.00306050014792218	BCL2L15	4.53514187108	5.30701117213	8.25798414251	10.0831870426	21.572630843699997	11.085797638199999
ENSMUSG00000091498	26.171072202449498	-1.24178921197919	0.4715818007956579	0.000676602383816494	0.00308716811518733	ZNF845	1.65436130395	1.28211843124	4.96793450679	5.49125891339	3.71658911818	3.67393411728
ENSMUSG00000029924	1949.1974088778304	0.7298764885913299	0.2319677989368049	0.0006776512349360267	0.0030911265936046602	SLC37A3	34.5694361329	35.13558712	26.331649531999997	22.7226447656	11.273196513399999	23.2377953858
ENSMUSG00000030771	35.7706506671561	1.1480883407818	0.419539887675981	0.000678645457854379	0.00309483383307703	ZNF845	0.8427097005099999	0.932991599349	1.69883343181	0.272997505429	0.232577541813	0.417833286451
ENSMUSG00000032487	911.529506092392	-0.8862623929704058	0.29428436434337	0.000684153938499324	0.003119120001431011	PTGS2	7.3314992077499985	7.682592171810001	10.0472168499	15.1247003307	12.0812098553	16.9396489733
ENSMUSG00000036916	554.457595792024	-0.542126227666128	0.166216600379114	0.0006847591862772	0.0031210448770950397	ZNF280D	5.3277651636900005	4.89926114665	8.36679581355	8.29888306505	5.594085343200001	7.98864723948
ENSMUSG00000037366	616.790921097843	0.5043403676165971	0.15377472125822195	0.000686175903158575	0.00312666630805902	PAFAH2	11.966026525799998	11.727409424300001	11.5248218945	8.1994741322	6.94230797546	8.18874404974
ENSMUSG00000024169	479.843955432327	0.896950905619333	0.29897584242702696	0.000687163110987503	0.00313032813396952	IFT140	7.144126646549998	6.18164243635	6.19739813725	4.05766853301	1.50458508335	3.74381873364
ENSMUSG00000020311	912.3626609102921	0.597606246035459	0.185050915671901	0.0006886551151336993	0.0031362869573036	ERLEC1	19.2329302303	20.1475753481	31.559409661100002	10.1189963981	14.355545646	10.929821516199999
ENSMUSG00000000563	5681.37435980031	-1.01896372151417	0.35446260142711106	0.000689107788393957	0.003137510520668989	ATP5PB	62.436263378599996	72.06724715930001	85.65734530270001	92.2072987109	234.577515395	113.081518907
ENSMUSG00000028794	26.313867629618503	1.27085137364727	0.4898417246441379	0.000690895066835056	0.00314480827138402	A3GALT2	0.563654072584	0.5348913809229999	0.873607666624	0.163333905733	0.0822254229685	0.248792768234
ENSMUSG00000021715	288.910646469991	-0.639932313692714	0.199857611251367	0.000692763176485776	0.00315246995523324	CWC27	5.562200752969999	5.31172194112	6.103035693380001	6.538159956830001	10.229144362000001	8.09402402257
ENSMUSG00000058056	658.342645630163	1.1645246035368102	0.42959420410343296	0.000693365313967595	0.00315436818795663	PALLD	9.86927180001	9.354231411619999	7.834735422889999	4.860538919150001	1.1307083296	4.03249555028
ENSMUSG00000054999	30.8170064901109	-1.1415120250654098	0.417203346190418	0.000694505681167633	0.0031581546210608	NAALADL1	0.416412901476	0.194115539283	0.233532358551	0.72746505075	0.7609235047249999	0.909938825409
ENSMUSG00000047749	216.714602084753	-0.6122834417638411	0.19025305434817105	0.000694568050494282	0.0031581546210608	ZC3HAV1L	1.08586444216	1.03573826759	1.21368874169	1.70971724124	1.2538370571600002	1.84688947663
ENSMUSG00000024855	1028.79679367063	0.9742415884440252	0.333718725053242	0.0006948603898355371	0.00315825818306982	PACS2	22.6856057211	19.404636409200002	14.8451895089	12.3898190279	4.599696603969999	10.0590775094
ENSMUSG00000051890	87.9008869018697	1.12325170830778	0.40750017095353497	0.00069496127516732	0.00315825818306982	KLHDC1	1.50029101457	2.14548607715	2.17997027606	0.8069216342190001	0.553232731332	0.583464147068
ENSMUSG00000019428	4200.414311256521	-0.69799490834005	0.22075770886530105	0.000695664435317623	0.00316061132070365	FKBP8	85.9421845591	102.574565099	91.12942675049999	118.384603061	216.301768023	113.27867337299999
ENSMUSG00000032030	1047.03322510827	-0.529833015748756	0.16252662306533402	0.000703919512665188	0.00319726468046194	CUL5	8.76992371639	6.30353072287	7.890415418119999	12.116331168399999	7.7738916206100015	12.1120124429
ENSMUSG00000029231	602.774262538666	1.22652784749995	0.46528472724012104	0.000704355938199658	0.00319839496730822	PDGFRB	6.896949180389999	5.9246751251999985	6.0933849813	2.48234991975	1.04369968387	2.6316367471
ENSMUSG00000087574	71.7062508312807	0.8167504305944671	0.266512129988561	0.000705798093566921	0.00320409033370862	ZNF845	1.96673759985	1.68939296397	2.77561317816	0.984845348597	1.10805141411	0.6057080147439999
ENSMUSG00000098609	28.7831997831091	1.49256487430622	0.630032942993422	0.000708478236183444	0.00321540122575563	ZNF845	0.968992583031	0.560783662372	0.682655446287	0.243662154285	0.0449768751695	0.233901833588
ENSMUSG00000097284	23.133311805377307	1.36248115904293	0.547243753584636	0.000709660389979535	0.00321977988268993	ZNF845	0.574500092021	0.6542207268779999	0.556511197733	0.166476831159	0.134092211119	0.190185091171
ENSMUSG00000005625	3674.56404929045	-0.7488884606154759	0.240166210701445	0.000709820689638817	0.00321977988268993	PSMD4	70.1995444248	76.6938363487	68.5003483165	89.63228238149998	178.869616853	97.2952089068
ENSMUSG00000050954	291.799955094871	0.9615026690899301	0.32872084120614	0.000711391260547991	0.0032260458467031307	ZNF805	5.20440272241	5.03810027866	6.6628091302999986	2.76097429198	0.934711035709	2.99232894884
ENSMUSG00000101693	40.177210014150795	1.40672186210031	0.575280961530554	0.000712152741649944	0.0032286403610404697	ZNF845	1.17017372045	0.989319755986	1.48389766778	0.411951418873	0.217259691242	0.184885701452
ENSMUSG00000041220	3098.897519110151	-0.81240501392086	0.26504967938041696	0.000713248924820201	0.00323275050959842	ELOVL6	22.2650732977	21.2377315004	22.5898685521	49.8374884746	20.6563913769	50.0379020216
ENSMUSG00000045160	351.889372684312	-0.869646901767545	0.28860086765689197	0.0007151438262365191	0.00324047764580358	BOLA3	3.8725793153	6.1697592329	4.94076308243	6.90167958153	13.1173733583	8.299100462
ENSMUSG00000061615	15.4434348199761	-2.2864303692759402	1.3939082419905502	0.0007169351963409639	0.00324773167715457	H2AX	0.115420556089	0.12778589015699998	0.223612956045	1.0641974638299998	6.36456064635	1.1144390649
ENSMUSG00000050945	59.653535775433596	0.7119480933841109	0.226560855227917	0.000718125669076324	0.0032522605002444607	ZNF438	1.1398544228799998	1.18662877557	1.3019235476	0.674500224897	0.399570970948	0.837756733016
ENSMUSG00000036461	1144.7368763521301	0.563610303487855	0.17417817590133894	0.000719859864480759	0.00325878141239424	ELF1	16.713482246199998	13.602121654300001	21.5199763821	11.0293960153	5.71104991363	12.0501069314
ENSMUSG00000025473	283.525995586449	-0.791795795484625	0.25711024129463	0.0007199477790445783	0.00325878141239424	ADAM8	0.610071094097	0.494216893249	0.73510702353	1.11127275639	0.698949711513	1.14936969789
ENSMUSG00000016559	13730.7055740832	-0.7665827293888969	0.247447290643345	0.000725011154750607	0.0032808294054279697	H3C15	158.331063172	176.61585740700005	236.50756958099998	226.954924959	374.630409084	252.997083973
ENSMUSG00000067220	8.23767136728368	1.66733710864615	0.7504214415359279	0.00072531430906977	0.00328133040168444	CNGA2	0.338845086351	0.3089442003	0.212387406042	0.0551331216204	0.0407074383152	0.07698133299689999
ENSMUSG00000038141	734.3750811653557	0.548448301610151	0.169190109763778	0.000725778244730329	0.00328255831588776	TMEM181	28.3339247402	29.9141367528	24.2493235621	19.9568625838	15.4509884688	20.0247229087
ENSMUSG00000038072	205.30741583680802	0.766176899711491	0.247404840462508	0.000728461128019943	0.0032938187997528607	GALNT11	3.95763156764	3.64740588198	6.09248920327	1.7949158086099997	2.22820585847	1.87965519868
ENSMUSG00000023052	42.99386048716829	0.990400313466696	0.343077615832149	0.000729162672294612	0.0032955468789698803	NPFF	2.13986230973	2.12612604176	2.76381118938	0.860021287105	0.6723477801729999	1.11253499815
ENSMUSG00000038365	496.80826685320295	0.4131269959453879	0.125133834136365	0.00072922986184701	0.0032955468789698803	FBXO25	12.805646288499998	14.3882584906	14.854002865999998	8.823935305710002	9.93928464373	9.89680719579
ENSMUSG00000055228	135.73345486804502	0.9200945029315559	0.31105075725004105	0.000731224591507122	0.00330368587964704	ZNF845	9.92149448668	9.333904963530001	11.104741521	4.59759358175	1.62732009412	6.899343239149999
ENSMUSG00000033294	806.995313169635	-0.694811824778928	0.220713603784401	0.000734438274200164	0.00331732636116212	NOC4L	13.260403473399998	16.2539957266	18.120893483499998	21.8569747352	29.8760031283	18.8496491976
ENSMUSG00000035151	368.29871993827993	0.7220938233146569	0.230862743191913	0.000735625391687973	0.0033218084093409998	ELMOD2	4.4979764777	4.67304168558	4.9456576154	2.93842746423	1.7741234662099998	2.80957442427
ENSMUSG00000038990	643.402798706411	-0.424893054078306	0.12899102146988198	0.0007369480476916862	0.0033268999632488604	CABLES2	4.9674365397	5.16831027347	8.33675283735	6.6879945766	5.977018456880001	6.95751076459
ENSMUSG00000028837	1425.11604142233	-1.12579771742353	0.411849062975538	0.0007373215817231259	0.0033277052117419307	PSMB2	34.9553639891	49.1141126646	67.0444486727	70.4359966558	160.107544026	82.1070440928
ENSMUSG00000039081	461.075531655754	0.683302625777833	0.216598295359474	0.000737847838263505	0.0033291991241680397	ZNF703	4.87237480641	5.70999405783	3.43943583305	3.09450839549	3.21551562681	2.55244372775
ENSMUSG00000004018	104.833328817232	-1.09500071324969	0.395614055798221	0.000738278434430568	0.00333026073689831	FANCL	0.8217147005300001	1.48666029551	1.57255565069	2.08811638196	4.0931598217800005	2.12864407293
ENSMUSG00000074882	10.019420003634	1.78887290991153	0.8404481459069469	0.000739750785837379	0.00333601974327245	CYP2C9	0.950010261549	0.806370475069	0.797561523618	0.291975290252	0.0646738245622	0.0305759673838
ENSMUSG00000049124	328.891385390911	-1.67052164012615	0.7556917587013051	0.000742702894642674	0.00334844713288002	ZNF845	11.739107801900001	18.4773100343	15.344714973299999	27.515569814299997	157.136617639	34.6867715375
ENSMUSG00000024388	313.469446330638	1.45398939814383	0.609573527272673	0.000744546173613667	0.00335587015762269	MYO7B	3.58682321676	3.15861398751	3.33872617364	1.07196075299	0.387320116529	0.971300720117
ENSMUSG00000032456	166.71421109008	0.6248783844869781	0.195921993311642	0.000746966230774658	0.00336588826663285	NMNAT3	5.39385943144	4.5764575583	5.1761340674800005	2.60281278135	3.1915308217	3.0420687771
ENSMUSG00000031537	1548.37915293763	0.4433233543245321	0.135065058723169	0.000748159902462369	0.0033702197566081	IKBKB	17.375403366900002	15.032711018199999	18.5122912531	12.2802456814	8.250137454279999	13.197281714
ENSMUSG00000025007	1745.49828742863	-0.7897255519916161	0.25727666396459503	0.000748322796230032	0.0033702197566081	ALDH18A1	20.7261873937	20.4788935704	16.0587641213	48.838003973599996	18.2562819599	44.7320421135
ENSMUSG00000081476	41.2621706077944	-1.0759919981917099	0.38660282243951904	0.0007515764910929008	0.00338328621798448	ZNF845	1.64604793056	2.22737013899	1.68309014738	3.37263249845	6.910241074	3.44356070857
ENSMUSG00000022280	1310.5858538611699	0.6570360981602851	0.20746265097600305	0.0007516209133613983	0.00338328621798448	RNF19B	19.7002860701	19.8177506815	19.714180491700002	13.455253803800002	6.922972948150001	14.2384185627
ENSMUSG00000040586	239.726723845556	-0.5075754448944411	0.156089772552536	0.0007527484947191928	0.003387467559634989	OFD1	2.01064526768	1.94100826956	3.2065585691100003	2.73555865473	2.34112564035	3.11329677148
ENSMUSG00000022890	2281.97318196044	-0.9374219262471899	0.31980311031729697	0.000753240826684599	0.00338878874295491	ATP5PF	62.2500287412	87.82777991549999	94.7584626512	105.831625175	220.529648808	126.863679713
ENSMUSG00000031637	16.1125918923033	1.3011775607911698	0.514201152824519	0.000755618013817598	0.00339858685138588	LRP2BP	0.606421828457	0.494708076364	0.494680751636	0.147139842267	0.0814803226727	0.246538288312
