	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol	F_23D_1	F_23D_2	F_23D_3	F_22D_1	F_22D_2	F_22D_3
ENSMUSG00000038065	432.591609604632	2.10910471997465	0.19599103331945397	2.2579068343916093e-28	1.33687523528995e-26	MTURN	6.48817136479	7.58971953227	7.19324837237	1.5626968060100002	1.59112267039	1.60158627067
ENSMUSG00000020024	429.755125359068	-1.22242648319479	0.11393878980606	2.35396557018023e-28	1.3891504409370494e-26	CEP83	5.43982520236	4.47683687032	4.34915945854	10.8414382448	10.776506184	11.712005822
ENSMUSG00000026579	178.157581113064	5.42145817221465	0.52119801731325	2.76472378927442e-28	1.6261850682899995e-26	F5	2.63319454695	3.44895089627	3.47081912851	0.0782695205524	0.0423215778959	0.0611281910548
ENSMUSG00000047123	413.33170864084803	1.4709462144303995	0.139306181259995	2.80945748566787e-28	1.64707899348286e-26	TICAM1	9.99059387252	10.8067353852	11.364280380699999	3.72534491065	3.678384469190001	3.77979386446
ENSMUSG00000068394	326.110906782681	-1.31395824347961	0.123518980248403	3.1374938857911802e-28	1.83338327358928e-26	CEP152	1.50252473438	1.7821147126900003	1.85379031546	4.20932748772	4.26134803648	4.48040602421
ENSMUSG00000034023	264.953235256418	-3.23470571177769	0.29931012278116903	3.29268971580616e-28	1.91780406541791e-26	FANCD2	0.649636312375	0.525319286105	0.570555287905	5.8818934102	6.1231665610000015	5.14168822117
ENSMUSG00000042903	781.424187228035	0.926618631796938	0.0853954147213293	4.0871885732372e-28	2.3728252882485197e-26	FOXO4	15.5588280918	16.040657074400002	15.340123076300001	8.122958701860004	7.44190103158	8.48898904448
ENSMUSG00000060962	539.807765977025	7.72227865065246	0.7712330979556149	5.38164656745476e-28	3.11421431303102e-26	DMKN	47.3927687031	44.2591641645	45.5715137747	0.117454867043	0.15242332707999998	0.198140675513
ENSMUSG00000078521	104.54660112699499	-3.63293146567595	0.33994241283682597	5.84329667213423e-28	3.37045121917523e-26	AUNIP	0.65123871169	0.719158669218	0.580373840264	8.62811477509	8.13868837983	9.04802703705
ENSMUSG00000024640	5007.52254697822	-2.5012636636591603	0.23198453485297002	6.53381105550971e-28	3.75662622133663e-26	PSAT1	36.0909302273	38.8730115893	43.2477753371	243.92046575700002	247.382021175	188.545595736
ENSMUSG00000029359	468.6879515146431	4.42696377182874	0.421488212910185	6.9349872618003595e-28	3.9745034368029595e-26	TESC	73.5397181843	76.57833825729999	73.0287330405	2.58526023066	2.69411803421	3.7004196509300007
ENSMUSG00000032735	170.97783131864202	-2.67767469432092	0.248381841161399	7.4467301314979005e-28	4.2541527629812795e-26	ABLIM3	0.320625855132	0.468537201458	0.351048055963	2.4273712132	2.79849721798	2.23483425589
ENSMUSG00000047797	515.6818431926099	5.161331370947599	0.49924222108972105	8.3211772599815e-28	4.73856594222067e-26	GJB1	58.2147317613	53.8007818312	51.4482185655	1.07013611039	1.32260493698	1.37544214876
ENSMUSG00000040093	1030.06985225223	2.1220316864139	0.199502785024457	9.172089845367527e-28	5.20654408015926e-26	BMF	17.5183932445	20.0127560575	19.312402133499997	3.94627099045	3.57893277445	5.07799863205
ENSMUSG00000038375	1156.52160082681	1.86492246870361	0.17775261778182602	9.726464617544528e-28	5.50376309576942e-26	TP53INP2	20.6330271961	27.7742824096	26.0730650456	6.75957335231	5.71630252637	7.282443055660001
ENSMUSG00000030641	105.94426175712401	-2.4432173552471097	0.227792454020993	1.09490456779762e-27	6.17602163305655e-26	DDIAS	0.495867039358	0.518762598688	0.7622930516159999	3.6610496177800007	3.25497458661	3.0513900685500004
ENSMUSG00000021065	3907.3589384893103	1.7042000734723899	0.16377269594260502	1.2014653247119099e-27	6.75578662615527e-26	FUT8	91.59771629950001	97.09352153180001	97.7196676052	28.113084759	27.7335938223	28.7549704877
ENSMUSG00000026434	3925.6513396079	-1.26164871829376	0.11961434443439599	1.21882903076245e-27	6.83193789939289e-26	NUCKS1	23.5944081115	21.8929045835	22.0833310594	48.1306115525	53.133442753800004	62.0241501512
ENSMUSG00000036752	4838.414580900701	-1.95935140268677	0.1865565669721	1.49781814768053e-27	8.36952696833611e-26	TUBB6	89.0148923908	54.1180991841	56.702215484300005	245.40270208099997	248.955446048	285.640407907
ENSMUSG00000028255	3237.4368510259196	6.57949564501267	0.652030256172534	1.5797381902752598e-27	8.799781489193721e-26	CLCA4	171.93617273	175.13122401	173.79996632099997	1.5025658981	1.17851535313	1.43914714606
ENSMUSG00000020423	986.532843911063	2.35343596639619	0.22056690977012106	1.6194270075786696e-27	8.992849168482648e-26	BTG2	37.0628693756	27.6220017673	29.094597633000003	5.14123461149	4.73832982708	7.69941099835
ENSMUSG00000013338	395.2204327501471	6.5780063369784605	0.652464047596095	1.73357155148249e-27	9.596901830358659e-26	OTOF	9.425516473160002	13.0567337129	12.258211231099999	0.0793676353456	0.137329107442	0.059506381858800014
ENSMUSG00000036775	496.109445866967	1.26135995582638	0.12012084932825501	2.0102231542397397e-27	1.10940741422719e-25	DECR2	19.1493996178	16.5277729679	15.851808816099998	6.40397017972	6.350333089319999	7.91236932252
ENSMUSG00000071552	154.461853656586	-3.78312021181636	0.35912350198591203	2.17905844922648e-27	1.19888443478827e-25	TIGIT	0.916121435351	0.701589454311	0.960509665547	13.033879998699998	13.224504270499999	12.3096180622
ENSMUSG00000034487	890.6876939216969	0.983427691039492	0.0923028741495096	2.59478506908532e-27	1.4232316509298902e-25	POGLUT3	20.9633097918	20.951224705999998	20.479320741800002	10.0009144794	10.009912611699999	10.669050092300001
ENSMUSG00000014859	1290.81128791916	-1.0699797011494399	0.10091317043895001	2.7101180739034798e-27	1.4819456048767e-25	E2F5	22.821552368400003	19.4539374475	20.821130033699998	45.2992053717	42.673761977	44.529033307
ENSMUSG00000026605	1508.35649258754	-3.85042593062321	0.367075957853361	3.0269620894493102e-27	1.65015576589765e-25	CENPF	0.7595385048540001	1.0876440935	1.13617676685	17.9496495767	16.9407914393	11.9652629638
ENSMUSG00000002565	422.456637197348	3.88617573296318	0.370816822163895	3.089448465299069e-27	1.67910115525874e-25	VIL1	4.14125034265	4.57617703407	4.15078719815	0.258894841493	0.227481425095	0.288129106217
ENSMUSG00000010601	256.171455041773	2.10805189134689	0.20050381418892704	3.12550624724608e-27	1.6935508244547598e-25	APOL4	10.0618324036	7.699667251589999	6.615787855650001	1.7249830997	1.64598682876	2.0350721595700003
ENSMUSG00000037185	294.00811289061903	-3.20121170295449	0.301928638271486	3.1484867191818297e-27	1.700848671471e-25	KRT80	2.2525141107700004	1.98586878115	1.91876695217	20.9801140998	19.9706635537	18.1775392487
ENSMUSG00000025912	83.6825837760434	-2.86223578538302	0.26977440410536496	4.35603897985256e-27	2.34609436743204e-25	MYBL2	0.239678403869	0.261646979368	0.252602469633	2.10196097965	1.92584425198	1.63250321801
ENSMUSG00000066108	7868.82195325991	7.00373303713974	0.7053175976941791	4.42089234648494e-27	2.3738731545795e-25	MUC5B	58.314906378500005	128.585125382	111.134958232	0.602372984123	0.602393340548	0.509908134204
ENSMUSG00000039396	146.43898006415898	-3.43493170977573	0.326648250838142	5.339415360355029e-27	2.8585055706140196e-25	NEIL3	0.6055886723380001	0.328507606727	0.239862770288	3.67587665648	3.68641292584	5.84474672403
ENSMUSG00000039509	943.427249994056	-1.14748062876318	0.10945468298899601	5.679229906346738e-27	3.03135253598167e-25	NUP133	5.62023465272	6.31492633094	5.5740320725300005	12.6327967471	13.4449464076	12.8872708904
ENSMUSG00000049916	112.03678559203999	-2.52277433895398	0.238513327697156	6.004583165803379e-27	3.1954747496348303e-25		1.3127736876	1.37338809724	1.63789297213	7.77688637378	9.57019681028	8.18605539719
ENSMUSG00000031004	4521.438137035089	-3.8754504935684095	0.3741009468147439	1.1233026352203499e-26	5.960170451149859e-25	MKI67	2.70938735729	3.47275588276	3.88533643585	61.8387995428	58.1822280616	41.3294768142
ENSMUSG00000041498	379.273950522729	-3.80443642877778	0.3668382798931079	1.16370574478336e-26	6.1562788232163595e-25	KIF14	0.236695939967	0.291647044784	0.451411067036	5.18879174177	5.70096265437	4.10680376754
ENSMUSG00000017548	1835.4567999256894	-1.1740113084158	0.113068906798343	1.34653599302153e-26	7.1004155415346695e-25	SUZ12	12.959062118199999	15.218298304000001	15.1024275522	33.4124314197	32.777608830700004	32.1864038899
ENSMUSG00000006731	2375.76217899135	2.1959640911728897	0.210848390502966	1.35011536498059e-26	7.1004155415346695e-25	B4GALNT1	92.50587273030001	110.036738239	102.69643553799999	23.5649310448	21.3742500458	19.0191199709
ENSMUSG00000001525	19294.1489949489	-1.63594890754093	0.161487237480199	1.87530775907195e-26	9.83354194720399e-25	TUBB6	165.952245814	181.086356209	183.09463678400002	569.486524984	605.810541276	489.484901371
ENSMUSG00000039058	138.593498892468	-2.93827485456835	0.280974097155008	2.0476087790758498e-26	1.070564110487e-24	AK5	0.7525946882699999	0.51323169441	0.48886629874	4.27926349047	4.695290149690001	4.8301711778
ENSMUSG00000021965	230.93233812638096	-2.57389112977646	0.2461165002474429	2.2105037403833697e-26	1.1523620227928601e-24	SKA3	1.81404920451	1.15309907722	1.66985880368	8.96330312538	8.92794908923	10.3095399001
ENSMUSG00000027242	349.705518571952	-1.3738863319925099	0.134814737607862	2.28805990587823e-26	1.18932555747118e-24	WDR76	2.899681359040001	2.97425617741	2.99007349899	7.646982210419999	7.51561533222	8.08161594668
ENSMUSG00000022893	349.45383617441803	4.09860014361449	0.4014045470771169	3.16465970195803e-26	1.6402110182814896e-24	ADAMTS9	3.7614735939	4.476141949800001	4.11350654137	0.238141907332	0.15022831465800002	0.241784274119
ENSMUSG00000022945	735.500476027422	-1.7505306702894	0.17354334880334302	3.80274697867927e-26	1.96522886490648e-24	CHAF1B	7.578810657010001	7.59384817143	7.653577406419999	26.2530400685	28.372342921199998	22.917905578499997
ENSMUSG00000030254	387.534338322661	-2.07997207672333	0.20294725868176106	4.2107677157741487e-26	2.16981952523797e-24	RAD18	2.2314367455	2.41637955298	2.4282119087700003	10.665725939	10.4964696476	9.08364919074
ENSMUSG00000049191	139.179936348739	2.58329179530259	0.249014425692774	5.34556996014869e-26	2.74667058785686e-24	RTL5	2.10794445183	1.5972355662	1.7732085980400003	0.343701263419	0.247793005332	0.273309883237
ENSMUSG00000033952	915.2733413965581	-3.783029753231992	0.3699953625012341	5.565988270538129e-26	2.8517316981516402e-24	ASPM	0.599644908931	0.782636638964	0.8250297090719999	12.4028220463	11.6704703749	9.050503906849999
ENSMUSG00000026646	172.38798870146096	-2.2290035052993398	0.21664907472747305	5.741754400447068e-26	2.93338029812554e-24	SUV39H2	0.599671652852	0.847633282415	0.624200314105	2.8111697281400003	3.64568394013	3.37986484795
ENSMUSG00000031432	661.7678067546431	-1.3410950137447901	0.132556236213893	6.085585455477507e-26	3.1001810122334287e-24	PRPS2	11.1978259396	10.2658527591	10.5441964872	29.5703775533	26.510825091100006	25.7254492348
ENSMUSG00000029098	510.735808312544	1.53195316821008	0.152885887074525	6.329740427824e-26	3.21341230152488e-24	ACOX3	10.402610944600001	9.39454798154	9.26831916187	2.65711504903	3.01848152006	3.96381573087
ENSMUSG00000062380	460.094147150077	-2.8383167789711803	0.274047783849102	6.34379812336157e-26	3.21341230152488e-24	TUBB6	0.638971333656	0.7233732810510001	0.495166385397	4.43628541878	4.629205783500001	4.52237352644
ENSMUSG00000055612	589.431355918668	-2.0122470633193	0.19813535035849691	7.428468798932001e-26	3.75221611846619e-24	CDCA7	4.98831322905	4.8378785541600005	5.03696974611	19.5726809823	20.1719760089	20.8729067626
ENSMUSG00000033166	911.188034730352	-1.5774242121661999	0.15788613013469902	7.87518593958908e-26	3.96665351509274e-24	DIS3	7.124837144580001	7.85737642144	7.40573081033	23.5148178196	23.204929498800002	20.8909288213
ENSMUSG00000022057	129.22780621979499	3.464600302962709	0.33809702285190796	8.364617433464839e-26	4.2013405710051895e-24	ADAMDEC1	3.78784268713	3.42292992207	3.4786531003099994	0.339732753985	0.237728011095	0.299666777426
ENSMUSG00000027187	1517.4737165006302	0.8946508243234781	0.0863520457422591	8.92017162998303e-26	4.46783162228926e-24	CAT	51.875724300200005	45.8768389083	49.048585972299996	24.592594878000003	24.5494305581	27.7584916908
ENSMUSG00000059005	16838.0872272065	-0.9535180411437952	0.0923393037868258	9.72516579620979e-26	4.85742149726333e-24	HNRNPA3	128.217363393	111.84920073200001	119.24400365	233.915605214	235.175529846	224.621888241
ENSMUSG00000031639	372.790375902506	2.5725400452833798	0.24968717252637196	1.10609470431061e-25	5.5092143197153195e-24	TLR3	8.31144910853	7.67331181976	8.148806840299999	0.951989748572	1.33230974556	1.5744712024599998
ENSMUSG00000041958	1331.96496963842	1.16437115347268	0.11440142317317098	1.2149424519538196e-25	6.0229807512257096e-24	PIGS	39.4871243288	43.5896962909	42.235772196999996	18.0593644256	18.2517233773	17.6878734742
ENSMUSG00000032816	673.815791353599	4.61669455409355	0.46349553242246894	1.21598123773418e-25	6.0229807512257096e-24	PRTG	15.7375543393	17.6088522232	16.0361233607	0.586631758676	0.36251559623	0.749711653064
ENSMUSG00000056394	1969.1633357000892	-1.99628375207991	0.19783046767790696	1.31055103853993e-25	6.473470475174709e-24	LIG1	12.435509876900001	15.8405045245	14.6494596599	63.325536867	62.9552728289	46.7361544946
ENSMUSG00000029408	91.07275711997109	2.8662814132212997	0.27900892756767304	1.48588369706685e-25	7.31930754469764e-24	TAP2	2.1404625267700004	2.93958781215	2.7792075627200004	0.3706453395180001	0.400827691225	0.248119344188
ENSMUSG00000032254	2341.4709315303103	-1.92536434378511	0.191935050431117	1.58617442377738e-25	7.791863975704208e-24	KIF23	17.2530457334	15.2405310026	14.948695616199998	61.17551137939999	63.0031632729	57.4926262686
ENSMUSG00000035342	1642.7315909542301	1.4576487228225299	0.146613537670254	1.81697533939686e-25	8.90118795719322e-24	LZTS2	40.0468583881	52.00049764510001	46.2321692313	17.7207504852	15.9358093873	14.678534002000001
ENSMUSG00000000154	466.789371345942	2.63353989816304	0.256759662041936	1.846700974026209e-25	9.02209292802256e-24	SLC22A18	39.3563810271	37.2206315109	37.0941901321	5.52690233965	6.07827301095	5.73580941168
ENSMUSG00000021816	1075.30459607996	-0.7772502246167329	0.0752359802983991	1.8729543579435601e-25	9.11377297586813e-24	PPP3CC	10.5931473096	9.77531752496	9.483908466499999	16.267808742	17.004285627799998	17.4630843878
ENSMUSG00000035024	636.462442720251	-1.83943950500127	0.184529946697601	1.87566045250236e-25	9.11377297586813e-24	NCAPD3	3.5578533340300007	3.20324715199	2.98735798303	11.7739714853	11.789228753699998	11.6209259969
ENSMUSG00000037974	26404.4677901131	8.8246108266266	0.966355117550793	2.921981263214849e-25	1.41593352215568e-23	VWF	289.73661968700003	675.1142895119999	603.270202415	0.8262166173540001	0.782580131654	0.768986174877
ENSMUSG00000026638	312.583285571271	2.7068192708294303	0.265038409211215	2.93678970285133e-25	1.41926315342391e-23	IRF6	5.050115009630002	6.76401672315	7.00389418344	0.7273387665950001	0.875373329294	1.13243266358
ENSMUSG00000060512	165.550839270992	3.3890867672476803	0.33480579237549896	3.455028005486839e-25	1.6652117457172502e-23	C4orf19	10.434620266900001	10.8648014261	10.9413659204	0.621970628561	0.924850952254	1.26296726716
ENSMUSG00000037572	434.970104441717	-2.16871504213481	0.215098061533956	3.58581127748087e-25	1.72359923259773e-23	WDHD1	2.20471438853	2.1403531822	2.28867660223	10.769306253800002	10.0436856058	9.38262083777
ENSMUSG00000029687	1302.95954488629	-1.27889083293852	0.12806574299164802	3.6193414973727597e-25	1.7350521532043495e-23	EZH2	15.185133421600002	13.8663690775	13.53275541	35.9626607027	33.5357279054	34.6802217407
ENSMUSG00000039623	469.10485267603286	1.1748498756034098	0.116814883302155	3.853678958647579e-25	1.842450092502069e-23	AP5Z1	8.90532042671	9.65945230734	8.88863747303	3.94855753266	3.52866457986	4.24792082931
ENSMUSG00000020706	2057.73426538293	-0.9495414477765781	0.0931609629541957	3.958274917196879e-25	1.8874110345172696e-23	FTSJ3	26.575029131300006	25.3269393727	26.8900546578	52.0687736526	52.858291224700004	46.9495226939
ENSMUSG00000030521	500.4547105943449	-1.06215869572359	0.104863885778636	4.04214483518251e-25	1.92227637760368e-23	MPHOSPH10	8.20844048401	7.54847192577	7.70538071977	17.246977721900002	16.210627118599998	15.6249941045
ENSMUSG00000029169	2803.81970236208	-0.941140271527395	0.0923337456716009	4.1091495244842886e-25	1.94895762990195e-23	DHX8	43.28943766800001	32.4134627674	34.8593185837	64.77689394720001	68.2578320505	78.5347735783
ENSMUSG00000027454	244.52049797809	-2.7342391577013303	0.268876621160298	4.5851671692308e-25	2.16897815219619e-23	GINS1	3.7716202412	2.21984046689	2.62089244563	20.285330777000002	19.4783083106	18.8024017288
ENSMUSG00000003623	1199.08647978688	1.2718567038053898	0.127642850812145	4.7641349355763e-25	2.24769120799577e-23	CROT	40.134202292800005	36.4039017875	38.3943156452	14.865309083	14.4140099457	16.478515805
ENSMUSG00000028088	162.205092201008	3.03920204307284	0.30003133476488597	5.46898249930293e-25	2.5734441071062e-23	FMO5	3.89441564109	3.94654916179	4.37834940829	0.52219841754	0.484047448553	0.375790759286
ENSMUSG00000052566	1236.95931671511	1.4751105500653798	0.150186044471319	5.629178475205688e-25	2.641872449216609e-23	HOOK3	41.62355085	37.3055514446	34.0298774882	11.7404779297	12.5363187287	14.6303329534
ENSMUSG00000070713	258.34505510051497	-2.68641569488651	0.266077390447232	9.617120862932528e-25	4.5016685379606397e-23	ZNF845	3.4029891696900005	3.03963004121	3.31999875837	23.917337616300006	21.5692159098	19.0450970953
ENSMUSG00000068101	133.707660078396	-2.9018235543648796	0.28784343380803196	1.02850757926817e-24	4.80176084200891e-23	CENPM	1.64199185998	0.7232872368880001	1.20146083294	10.2492231874	9.03289064941	8.20629423143
ENSMUSG00000033762	191.63825595531998	-2.3580402148537596	0.23478657780890397	1.0739184898555999e-24	5.0007126346635294e-23	RECQL4	1.12471308292	1.3535253678	1.09430508637	6.20292269946	5.8394677242	6.58923558074
ENSMUSG00000024730	183.362228141486	7.0996892491785	0.7601882463538628	1.1400974783256599e-24	5.2950864960886e-23	MS4A8	28.3748818458	18.7538389539	18.0589538689	0.0824181601055	0.178259253836	0.0772419148872
ENSMUSG00000026123	3309.4034552968396	1.31576588736582	0.133704358078854	1.18620128811782e-24	5.49493917949085e-23	PLEKHB2	55.324543496000004	55.6157097932	55.9914709308	21.1973902847	21.3946232972	21.7965461648
ENSMUSG00000029623	2489.29124082714	-1.25361508824879	0.12682829549896402	1.2176161106838895e-24	5.62588983853711e-23	PDAP1	40.8901038204	29.800598824	31.8413240296	83.76305074529999	83.2116924204	78.8690832838
ENSMUSG00000009545	471.036853366062	2.78263745482302	0.27630765561176596	1.2289737559613998e-24	5.66373188926438e-23	KCNQ1	4.55735409933	7.2492558423	6.1318632628100005	0.911960070682	0.813201178442	0.734728970529
ENSMUSG00000024966	4792.3484734720505	-1.2562487775647	0.127268113296999	1.3654606055706796e-24	6.27655554966822e-23	STIP1	66.9412445009	69.1132261419	70.4220756845	170.18527018	170.634220405	157.13500832
ENSMUSG00000025969	1203.4287888761698	-2.61749627422387	0.26030148164821	1.42017366034207e-24	6.5113141591222e-23	NRP2	1.75223825051	2.33292917132	2.10777224117	13.674279761300001	13.5405442853	11.8291460159
ENSMUSG00000026821	921.804606552986	1.36849130940444	0.140159771966447	1.77705825649766e-24	8.126746466607309e-23	RGL4	14.3127764034	15.728886306400002	14.1315567298	5.63868076363	5.49163028578	5.27424403001
ENSMUSG00000086968	168.247310272385	2.3991374365933	0.240037324010475	1.9357133695398e-24	8.829717030801309e-23	ZNF845	3.88712999063	3.28452637027	3.74299265347	0.6005078297609999	0.504018397011	0.8651894457610001
ENSMUSG00000013701	933.815874052225	-1.0309749726751	0.10318812725091901	1.9781123658963597e-24	9.000159596588479e-23	TIMM23B	31.323166296	27.688431600900003	26.653037773	54.617734785799996	60.718475561000005	59.7445468939
ENSMUSG00000030353	284.37712474056804	-2.28766976711098	0.22974389828472602	2.03437880518483e-24	9.232671932870559e-23	TEAD4	1.72085489384	2.05525762655	2.26130704667	9.9097923769	10.5804632672	9.58271834329
ENSMUSG00000030795	5419.13314177248	-1.20836171041874	0.12263837631833699	2.3412325792988902e-24	1.05983746203654e-22	FUS	37.7508929427	28.7747125754	28.4820915309	73.1617394399	71.5395164853	76.0517379791
ENSMUSG00000047104	590.337206406785	-2.9090384394042497	0.2911866462866189	2.5594556336660797e-24	1.1556976309490699e-22	PEBP1	11.0416137953	8.642185295680001	11.611335673900001	78.9653652704	86.8824224945	78.5961135653
ENSMUSG00000026825	524.9163210057151	2.06187791791871	0.20987032832731198	2.70340177764966e-24	1.21762033214493e-22	DNM3	5.7699325596	8.44669302728	6.885559021830001	1.78903784672	1.62744311613	1.43997044717
ENSMUSG00000025403	2090.52897578068	-1.4415896251883102	0.148984590543168	2.7740075418545293e-24	1.24532147855401e-22	SHMT2	36.855996693899996	30.1280600384	29.053313012399997	83.005420783	85.99040798870001	94.8955629124
ENSMUSG00000053398	9483.886440067428	-1.92766614715947	0.197818892932096	2.7788337897379998e-24	1.24532147855401e-22	PHGDH	122.18627661	115.56236176600001	121.39447835200001	466.59598046300005	489.11570725300004	425.271214754
ENSMUSG00000037376	839.5750203370959	-0.975122745639285	0.0976742048057217	2.9195417018719797e-24	1.30510812927932e-22	TRMT6	8.02238513505	7.12327723642	8.19622579617	16.9669084562	14.222023753299998	14.720192404
ENSMUSG00000067825	457.50353420864997	1.15372723994426	0.116955554475166	3.1222887577733302e-24	1.39226048074177e-22	PEX26	7.62014329038	8.01767544346	7.285868274460001	3.03108741861	3.43156685273	3.47322525861
ENSMUSG00000026811	971.375558869775	1.54082888055901	0.160595120599269	4.3214506220897586e-24	1.9221855366563896e-22	ST6GALNAC6	35.950979671199995	44.4620737565	43.4066234258	13.921188975	14.334804726199998	12.5363434918
ENSMUSG00000022021	507.924812665491	-3.0341646929735897	0.30592027797022997	4.64272655537153e-24	2.0599651001637299e-22	DIAPH3	1.12127082037	1.55879116085	1.56651537963	12.9351542924	13.450909528199999	10.140302403
ENSMUSG00000074802	546.5894791752298	-2.0932925009397803	0.21391845553444008	4.6924751322151385e-24	2.07688484750344e-22	GAS2L3	1.66884142113	1.90233880343	2.0944804305	8.72572346511	8.512064286900001	7.30272626849
ENSMUSG00000041762	116.550944619209	2.7572817607591005	0.277823051552516	5.3699120355580576e-24	2.3708493113040402e-22	GPR155	2.1738518051	3.0036928475200004	2.93885212238	0.383022154847	0.372791136652	0.3769149041800001
ENSMUSG00000029060	721.6470341447058	1.3663565294706201	0.141693431058495	5.9106138886092685e-24	2.60314499857691e-22	MIB2	14.163704373599998	17.6367848873	15.116491622	5.8015867298	5.986221796030001	5.67416307219
ENSMUSG00000052676	153.493897043832	1.9542411908109496	0.202057192990347	6.571707448947869e-24	2.8871916681728893e-22	ZMAT1	3.57236102425	2.92230172266	3.20212687575	0.775168573537	0.5987800128840001	1.01188894156
ENSMUSG00000059970	643.665786139942	2.26327761538679	0.2303322524892289	6.813118972004111e-24	2.98591618476484e-22	HSPA8	19.2960964258	25.948966079899996	26.5305119034	5.17311318262	4.700102326140001	4.451709028
ENSMUSG00000024331	172.292874730052	3.40787287748033	0.34709518961110497	7.10544506575773e-24	3.1064171936629296e-22	DSC3	3.19443664768	3.54388181319	3.3402833495599995	0.282607064759	0.203746862052	0.372763141737
ENSMUSG00000029516	663.431936124433	-3.4399705152539597	0.3514334995774289	9.005435092269699e-24	3.92746792402133e-22	CIT	0.545465470231	0.669563988966	0.7738877055969999	9.0872388696	8.41704447332	5.70950411611
ENSMUSG00000037628	176.12777624893397	-2.68203160016096	0.271742606905982	9.28481934895096e-24	4.0394611868270596e-22	CDKN3	2.55114129862	2.87183604205	2.34533348451	17.9302679801	15.186858241400001	18.1555472182
ENSMUSG00000004567	893.326685656442	1.00441517313033	0.102037590581539	1.0096669358625499e-23	4.38200351460151e-22	MCOLN1	31.094900526500002	27.238395834400002	25.5284376763	13.0619131679	12.6679993419	14.6935920447
ENSMUSG00000028718	344.040608354026	-2.15735958209685	0.221659711093369	1.08123868706501e-23	4.68126609283523e-22	STIL	1.61448633903	1.36650864866	1.16482910983	6.500102880449999	6.04334734884	6.117248849580001
ENSMUSG00000022178	2039.8227924817402	-2.52981093746438	0.256994340873547	1.08598429174654e-23	4.690455343169049e-22	AJUBA	7.1850866818	9.492058114710002	8.692560375900001	55.2407306369	54.562597953	40.2320345973
ENSMUSG00000001016	1507.58185978541	-1.76518617757554	0.185371930056612	1.0907748059881498e-23	4.6997938086443795e-22	ILF2	19.6745552249	14.4802455125	16.7085451568	56.911389586999995	56.8707553796	61.1178119651
ENSMUSG00000030609	531.83766035545	-1.30831454943087	0.136010261219749	1.1109324026697699e-23	4.775139974071669e-22	ISG20L2	4.61762882252	3.82543483385	3.58457521769	9.95941940136	9.90643194792	10.1647429404
ENSMUSG00000031167	5266.677734667271	-1.3225155049521398	0.13798128880496696	1.40423548343004e-23	6.02137522283275e-22	RBM3	53.1037556883	46.6518396825	54.1068167442	135.908490635	133.310595594	119.92238867100001
ENSMUSG00000022108	17772.1529657212	1.4139137361113199	0.14857534982234	1.5196715698904198e-23	6.5007768758877e-22	ITM2B	895.19152097	739.050973311	773.782686017	268.19399229	280.48595912900004	315.545377133
ENSMUSG00000046186	226.02435809057098	-4.558331442355559	0.4817546170551429	1.84489468670963e-23	7.87316512960735e-22	CD109	0.0885590184946	0.107059950982	0.0505103512858	2.52233324801	2.0838080898	2.05389678801
ENSMUSG00000032376	1516.8943105042902	1.06813487340894	0.109647234345327	1.8916072456782998e-23	8.05329265713657e-22	USP3	19.3347381356	21.0870987672	20.1523869976	8.89375291745	8.71133612003	10.360252644
ENSMUSG00000026971	532.8731772316211	-2.3481415318028103	0.24140259240042197	2.366306519684969e-23	1.0050338926006401e-21	ITGB6	1.73849129398	1.41584806009	1.5242964624899995	8.0265615899	7.4588478796	8.76044818957
ENSMUSG00000023393	93.6759478962072	3.44083001587174	0.35545187987384796	2.60054117519392e-23	1.10190229274034e-21	SLC17A9	4.47100423218	5.02745565925	4.39107020903	0.383434640245	0.391621868427	0.379317218954
ENSMUSG00000029447	4801.78931035706	-1.29404421356467	0.13570462175038	2.76890873920725e-23	1.17046943654291e-21	CCT6B	100.156206885	92.8667691027	103.7077964	255.79627987400002	266.30193408400004	213.230001485
ENSMUSG00000020677	1011.5706449171499	-0.6495058912956939	0.0657883704492569	2.811637495074449e-23	1.1857285389015594e-21	DDX52	13.8756510493	12.5861062454	12.6148179064	20.1342868799	19.9197181722	20.576143361
ENSMUSG00000031527	822.461376244153	-1.20293129637775	0.12533162935725	2.990730209270789e-23	1.25828816169343e-21	ERI3	5.0185191574	5.3335752477	5.72470584891	13.1699242553	12.9805243512	11.267166995
ENSMUSG00000034614	345.069537953703	2.05606849413613	0.21488041882844	3.142283208446139e-23	1.31894755986445e-21	PIK3IP1	6.59535804196	4.782794246519999	4.86032076296	1.20542565141	1.0999004717799998	1.41214911632
ENSMUSG00000042606	451.18442224135595	-1.84782434504909	0.195595281033482	3.22281389936603e-23	1.34958162376028e-21	HIRIP3	4.69049031434	3.68138792454	3.4377078472300004	14.909999385	14.8546800333	13.0868915492
ENSMUSG00000041954	112.828637120756	2.68156729734254	0.27577290579915503	3.8898750782562703e-23	1.62511346435281e-21	TNFRSF18	9.471271581	9.49763131163	8.33951813366	1.50806517347	1.1900941606	1.29875556133
ENSMUSG00000087381	175.032331552585	2.1695827629744	0.2260855903184969	4.27019316755516e-23	1.77984438296163e-21	ZNF845	20.8863711816	22.759339171100002	19.1845797198	5.68380052283	3.4291798682300003	4.2053931438599985
