	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol	F_13D_1	F_13D_2	F_13D_3	Tom3D1	Tom3D2	Tom3D3
ENSMUSG00000096232	809.262057216155	-0.0428119866871104	0.120515822031351	0.27554158551287106	0.8683392687296919	ZNF845	59.961670858199994	88.1275238248	67.7225511555	83.9264438501	68.03321521630001	121.316632593
ENSMUSG00000070871	704.7518013818649	-0.0406506939050083	0.086902758051909	0.27568466827390303	0.8686028584490191	CCNYL3	7.221506429489999	8.068855229319999	8.413803798410001	8.52098255984	10.014549448	8.30104391434
ENSMUSG00000100347	4.89592119460135	-0.0368448369624075	0.19578306787905306	0.275817061721986		ZNF845	0.186168535483	0.103056651397	0.13525438389900002	0.302243421507	0.273284983168	0.250743649712
ENSMUSG00000097491	8.65242200219676	-0.0378298678067106	0.18889252556918495	0.275821635889213		ZNF845	0.0411305296562	0.07589493476180001	0.0929661599025	0.114471686907	0.10733744693	0.162498508901
ENSMUSG00000005483	1132.55842676607	-0.040139163469279	0.0846272021291487	0.27582970651077005	0.868872494339704	DNAJB1	25.1860608235	28.792425398000002	21.569757122600002	28.333875469899997	27.268419095	30.0750775419
ENSMUSG00000033805	15.3015205287676	0.0395884970543816	0.173227444516573	0.27600372795095096	0.8688812124911441	SERHL2	0.256109099439	0.236288999391	0.372134618406	0.197995941823	0.0835452919616	0.275955247329
ENSMUSG00000035780	17.330092721609798	0.0362956488278621	0.19900652676647895	0.276015815535772	0.8688812124911441	UGT2B7	0.876803676444	0.742329181461	0.8493489747540001	0.6937994783310001	0.22713506277	0.333440492522
ENSMUSG00000081895	124.330440204679	-0.0414489390217812	0.150326378853383	0.27609907857529403	0.8688812124911441		10.8204171772	14.811190526199999	4.09735487657	12.9584241304	14.536052875	15.156572633900002
ENSMUSG00000063524	30617.002604328998	0.042759161569107	0.109266848928689	0.276179963990746	0.8688812124911441	ENO2	811.771504753	876.285343002	676.775036444	713.9104216710001	736.989805875	558.7308005230001
ENSMUSG00000019437	270.95902165841596	-0.0426087960251056	0.12550638515345	0.276277788307919	0.8688812124911441	TLCD1	4.16474179831	5.17424786296	5.7868053576600005	6.206356051419999	4.29704553358	8.95463823198
ENSMUSG00000040725	6783.82528780421	0.0427461309873294	0.10983496396238003	0.27637456396284804	0.8688812124911441	HNRNPUL1	125.993335218	113.400721994	89.9375684815	97.1973759242	100.75336511399999	81.8457150991
ENSMUSG00000040280	40.74035424872879	-0.0279673478639522	0.22556755863842104	0.276457054830687	0.8688812124911441	NDUFA4L2	0.0	0.0	0.0	0.0527576686648	0.0	0.06127547939830001
ENSMUSG00000026319	807.540273679236	0.0390723175217167	0.0806786391863494	0.27646046446337896	0.8688812124911441	RELCH	10.930885217	9.32206801755	9.85600744024	9.75714785384	9.50321523525	8.29018528808
ENSMUSG00000078157	0.838701765775335	0.022930595246076	0.23147120707459096	0.276483622932314			0.0	0.0	0.0484585804257	0.0	0.0	0.0
ENSMUSG00000049922	732.138484233051	-0.0422412695073751	0.0989029168257728	0.276503821369762	0.8688812124911441	SLC35C1	11.8614385176	12.6893139418	10.2433113015	13.5048875201	14.229101968499998	13.042951358599998
ENSMUSG00000038242	5.8038905359748485	0.0349499153936472	0.20578219026113506	0.276515632030224		XDH	0.175649058614	0.182312666532	0.255223635333	0.0305534055408	0.128921490149	0.130116441272
ENSMUSG00000061615	15.4434348199761	-0.0330106303484654	0.213611761746279	0.276537809341743	0.8688812124911441	H2AX	0.115420556089	0.12778589015699998	0.223612956045	0.107076875091	0.338861823738	0.746187656097
ENSMUSG00000042165	20.0276057701363	-0.0390383251608016	0.177925501853235	0.276543958239972	0.8688812124911441	ZNF845	0.5131007803600001	0.624877806849	0.149110331122	0.476009040585	0.602562566272	1.10572293651
ENSMUSG00000022673	2172.48714788999	0.0394786300480482	0.0822176830282939	0.27654598777090994	0.8688812124911441	MCM4	14.2531362161	15.1401534449	19.3030504255	15.777027201	12.9511497248	15.7346006725
ENSMUSG00000039391	2.55438931429261	0.0187595762377271	0.235217462020316	0.276565231536726		CCDC81	0.0195817514456	0.0	0.07587441048	0.0	0.0	0.0
ENSMUSG00000019813	171.427874907578	0.0421977801448141	0.0986068123698189	0.276677935000721	0.869108913191216	CEP57L1	2.86996996438	1.8029283315	2.45211484478	2.09410238291	1.97235728771	2.20635157951
ENSMUSG00000086241	10.1267551814242	0.0405209602965475	0.161527102102168	0.2769443221189961		ZNF845	0.617877867764	0.879522286821	0.8122916879440001	0.573211856794	0.5614824452080001	0.427987180276
ENSMUSG00000041147	320.088016453359	0.0423737757717426	0.129994394989844	0.27703455408274497	0.869818274187984	BRCA2	0.921437902694	0.8454316399330001	0.932036900015	0.7414804010780001	0.836979857067	0.5430456510639999
ENSMUSG00000039354	752.06422318595	0.0377489303483097	0.0764697468155361	0.277035607950732	0.869818274187984	SMARCAL1	12.615383163399999	11.9133926677	11.322004930699999	11.007545558	11.3981616125	10.7421135205
ENSMUSG00000099881	239.870472621472	-0.0426679177584444	0.110058830232	0.27708232849826003	0.869818274187984	ZNF845	4.67509963245	5.854770374909999	7.47361167972	6.873062684269999	5.9502465989	9.028742607829999
ENSMUSG00000051067	0.939622807043529	0.0257024210170992	0.22851393134087	0.277161121615771		LINGO3	0.0636107463214	0.017606386846599997	0.0462142127334	0.0147530911501	0.0	0.0171350015212
ENSMUSG00000026117	35.4820665374902	-0.0278327779129956	0.22559818702024806	0.27720636365983603	0.869899101735418	ZAP70	0.0	0.0	0.0	0.0	0.0238195337536	0.0262257959083
ENSMUSG00000044006	2.46484090789008	0.0288851585956016	0.223814508265809	0.27720883111077504		CILP2	0.0379651759599	0.0280216625147	0.012258800209700002	0.0234804644962	0.0	0.0
ENSMUSG00000033016	972.569456457814	0.042416536133242005	0.102737186228012	0.277235100401442	0.869899101735418	NFATC1	10.013346176699999	8.62938429432	10.0346542388	8.265368090820001	9.23190833766	7.292983528380001
ENSMUSG00000057777	2.31801864196102	0.0265348727103919	0.227455054089216	0.27725266056384		MAB21L2	0.0201975297929	0.022361348888	0.0391301991155	0.0	0.0	0.0217626563901
ENSMUSG00000026219	6586.420968053149	0.0425253734231182	0.12376144766020697	0.277363152302648	0.869899101735418	TRIP12	53.0012224104	43.731868542700006	40.9810672837	40.0204600871	42.8050054043	28.300721415100003
ENSMUSG00000024069	359.80645786960406	-0.0423900055349542	0.102635511269839	0.277424909969866	0.869899101735418	SLC30A6	6.83995719219	7.2943317474	9.30532717086	7.768572786160001	7.875038483189999	12.2471930081
ENSMUSG00000074671	21.607304219453802	0.0360722324865362	0.199213390939587	0.277487010135737	0.869899101735418	TSPY4	0.337657727076	0.0196753665509	0.154934953431	0.131894171662	0.034783342584300006	0.0957429365598
ENSMUSG00000062683	2580.21147487245	-0.0426375374080084	0.111636667185746	0.2774930474066189	0.869899101735418	ATP5MC2	123.108208905	169.287794459	135.406702249	159.340770763	156.521161416	207.79955403900001
ENSMUSG00000030380	36.91302568109821	0.0413100171695021	0.149755421292183	0.277524780147165	0.869899101735418	ZSCAN22	0.652679528133	0.451626844665	0.645414381351	0.39105061506	0.372593274686	0.5127910604689999
ENSMUSG00000038884	35.9192862025928	-0.0318347402059271	0.21681603431012	0.27772187533028003	0.870073781673024	SHFL	0.0	0.0188295096711	0.032949821872	0.0	0.0499319758967	0.0916268850815
ENSMUSG00000054582	39.2350716694877	-0.0410465581259552	0.153252677246971	0.27774878166238204	0.870073781673024	PABPC4	0.556607541516	0.539208686037	0.71890520448	0.731525193381	0.612801522368	1.29943582479
ENSMUSG00000045709	1.73402563511611	-0.0202711430497539	0.23363182756983306	0.277821405401394			0.0	0.0	0.0	0.0	0.0	0.261151876681
ENSMUSG00000034175	227.934680503423	-0.0422630983799796	0.13041262801486	0.277827610643469	0.870073781673024	RHBDD3	3.5101107820599995	3.49754308443	4.3295896459400005	4.10302246144	3.7557064425	7.00951562015
ENSMUSG00000025139	1664.4365310390301	-0.0407555197340206	0.0885349582934938	0.277828805355963	0.870073781673024	TOLLIP	27.6572698773	28.162991411900002	23.6919048536	31.5275816798	31.438558730900002	27.6574349673
ENSMUSG00000037110	3525.5526761739093	0.0422229159269761	0.131321730156419	0.277878213855334	0.870073781673024	RALGAPA2	34.775784516	25.9635209427	30.4073682095	24.02879827	26.5198547413	20.9698801083
ENSMUSG00000074489	2.94548593385596	-0.0302464071489067	0.220820961486067	0.277941727406788		BGLAP	0.0266181974794	0.0	0.0257847216502	0.0493879687159	0.0520986974251	0.0573617359555
ENSMUSG00000029798	145.088024916153	-0.0418294350652903	0.139641339339073	0.2780653299180589	0.8702066617846991	HERC6	0.351618371478	0.240442744257	0.380679984083	0.383764818475	0.526276783271	0.40115184088
ENSMUSG00000079259	154.709420933915	-0.0407261964557671	0.157068584753903	0.278101846536244	0.8702066617846991	TRIM71	1.19928785054	0.803139523092	0.6347042412889999	1.37852871059	1.3454131310799995	1.1598479083700002
ENSMUSG00000056692	3937.6966295227503	0.0425092348142245	0.108360552802158	0.27821008934879304	0.8702066617846991	ILRUN	74.2608561178	71.3375747827	50.4944399953	57.7655125744	62.359663816	47.2839247921
ENSMUSG00000022130	182.269573243163	-0.0422365978175762	0.129873298377297	0.278211664265968	0.8702066617846991	TGDS	2.57905066854	2.56181090519	3.82916208086	3.2646864636	3.04287445166	5.40198133609
ENSMUSG00000064310	4.1358245227076695	0.0347172802481632	0.205825060385238	0.278240159013883		ZPLD1	0.242909557421	0.0448221920981	0.0980431295968	0.0187791479118	0.118859208475	0.0436221432869
ENSMUSG00000063975	10.0886450428506	-0.038498638467415004	0.18088300994514	0.2782637386023111		SLCO1C1	0.126668034873	0.163611400739	0.122701772864	0.372119055083	0.103300878208	0.227472777349
ENSMUSG00000085175	25.475654914730892	-0.0378611979066706	0.186219704464874	0.27829904181737103	0.8702066617846991	ZNF845	0.47749786907	0.35243572037500004	1.23345688874	0.8121297100589999	0.7009401281119999	2.2294984923900003
ENSMUSG00000014782	43.81581800835	0.0418350584223993	0.138746953278428	0.278387954848893	0.8702066617846991	PLEKHG4	0.304867822506	0.17501513229	0.25157035665	0.178077591026	0.099450864092	0.291993184144
ENSMUSG00000027287	1166.71192638761	0.0355163494224054	0.0705214385292082	0.278396568868691	0.8702066617846991	SNAP23	23.9173377085	26.1475675672	23.8076946463	25.1381594869	22.1537020092	21.6767058548
ENSMUSG00000057440	410.932502333144	-0.0419450410225739	0.0978961928151202	0.278445651762624	0.8702066617846991	MPP7	5.83798332706	4.944761708550001	4.7728893232	6.05732268167	6.475700536340001	5.61640574987
ENSMUSG00000020329	560.410078884022	-0.0342905253314435	0.0674796042968165	0.27853045739187104	0.8702066617846991	POLRMT	6.1621872077100015	6.04709176143	6.376228531259999	6.437223004990001	6.74070030021	7.174718445960001
ENSMUSG00000035245	356.25255843208396	0.0411813654304608	0.0915141579025839	0.27853523817549103	0.8702066617846991	EOGT	2.43105850745	2.37726815816	3.3590719740900004	2.61021666305	2.0892649317900003	2.60614697188
ENSMUSG00000084106	137.769887433435	-0.0408381384144682	0.154745638957514	0.278580448737198	0.8702066617846991	ZNF845	7.78162539265	8.208271438119999	3.08641092417	10.1749470071	8.8145908965	8.91279700339
ENSMUSG00000038194	2.5490642756976096	-0.0230441763788582	0.231041678065598	0.278641600272453		ZNF845	0.0	0.0	0.0	0.0202508444295	0.0427246814949	0.0
ENSMUSG00000022516	334.466563026515	-0.0409965078290811	0.152370886069388	0.27865164501788897	0.8702066617846991	NUDT16L1	6.582246039119999	7.4303114759	9.001610911410001	8.82038375408	8.25195743502	16.2242404081
ENSMUSG00000043529	5.48100603396552	0.0371175402245729	0.191485663087402	0.27867531209346896			0.425269118055	0.4119757374	0.514941227892	0.0986316687794	0.468203435136	0.171833866278
ENSMUSG00000030534	201.521658800965	-0.0398648897359113	0.0846267746087333	0.27869480443115	0.8702066617846991	VPS33B	4.09348373926	2.84132472858	4.06803570035	4.13206915417	3.9644902540800007	4.36498519909
ENSMUSG00000067786	264.06767034941504	0.0410341669108408	0.151595641143112	0.278775596824317	0.870272975089455	NNAT	10.971568785799999	8.05624732497	7.1218718925300015	5.561416122230001	7.56393571335	5.6874478115499985
ENSMUSG00000080977	0.874744121294771	-0.0230224324107606	0.231025140644174	0.278885545727331		ZNF845	0.0	0.0	0.0	0.159770857786	0.337080215832	0.0
ENSMUSG00000010601	256.171455041773	0.0419169779201901	0.0981821504228018	0.278937605528724	0.8705927444663051	APOL4	7.06428903533	6.35306710097	9.05768250367	6.19306100507	6.89094722634	6.62637345051
ENSMUSG00000085340	3.5022671916948904	-0.032370332880824	0.21465141451468	0.278979755946734		ZNF845	0.0	0.391215055303	0.171147133024	0.819536600618	0.172903605856	0.380740842863
ENSMUSG00000032883	3013.0029133280395	0.0416262796023451	0.0953795075432085	0.279088477112657	0.870877624609706	ACSL3	48.85810580060001	51.4451759395	73.556264757	51.557732221	48.2873809437	53.6717353522
ENSMUSG00000101778	1.93239002229908	-0.0273743216895774	0.22585243191291	0.279131342197264		ZNF845	0.0	0.0	0.0220168460052	0.0421709924381	0.0	0.0489795672126
ENSMUSG00000086582	1.08981730555057	0.022335667527946	0.23162214505308495	0.2791359133544929		ZNF845	0.281411974383	0.0	0.136300165218	0.0	0.0	0.0
ENSMUSG00000081281	5.729013409389322	-0.0366509392511689	0.194285523179754	0.279156918453085		ZNF845	0.0684992760732	0.303351197211	0.13270881832999998	0.317737527718	0.469247803596	0.147614705702
ENSMUSG00000020268	39.3157276933934	0.0424087058284795	0.118509650918119	0.27922862188325603	0.87106499217747	LYRM7	1.09690594619	1.06261803845	0.996149386649	0.911610114057	0.71564288602	0.984921895728
ENSMUSG00000022756	70.9431781982814	-0.041435500908617987	0.14415674114518806	0.279297563612257	0.87106499217747	SLC7A4	1.31451384316	1.03163445854	0.91874869063	1.32754438432	1.80750404671	1.36259036175
ENSMUSG00000027890	70.2714763406289	-0.0422196474529986	0.126369767709626	0.27932734916469104	0.87106499217747	GSTM5	1.3432599691100002	1.69961971302	1.02237101081	1.72088283026	1.5962436582799997	1.8953399603
ENSMUSG00000020419	1.50381148317061	-0.0232579439114703	0.230713562833651	0.279457162006511		HORMAD2	0.0	0.0	0.0	0.0771671334457	0.0	0.0
ENSMUSG00000027350	10.4118343518037	0.0266586138863048	0.226820762568822	0.27945756896477303		CHGB	0.0199247894271	0.0	0.0193008993082	0.0	0.0	0.0
ENSMUSG00000021597	278.485235042667	-0.0413243778221459	0.0932102841279751	0.27946558275928	0.87131012606387	SLF1	2.20007536098	1.83893001576	2.87921822186	2.36543590491	3.09413009966	2.49615403666
ENSMUSG00000079055	1.91999715217607	-0.0294942372733644	0.221955638370988	0.279559022053374		SLC8A3	0.0110805607937	0.0	0.032200810293	0.0102795538701	0.0975938558727	0.0238784088583
ENSMUSG00000033629	978.107500419478	-0.0406065266191733	0.0886772099066161	0.279586737209558	0.871501917841994	HACD3	14.0732778518	15.2932712181	14.136088903800001	17.0802710826	14.9071904898	17.7270343328
ENSMUSG00000020238	2140.40935642081	-0.0411051529117089	0.091924305400021	0.279870385366825	0.872200030148309	NCLN	26.68413685	27.1391329256	23.8811178509	28.6536069351	31.442892262399997	29.2801675
ENSMUSG00000072419	1.9070080016712097	-0.0264384407701185	0.22701984423132	0.279946137114933		DPPA4	0.0	0.031028093451900007	0.0271480821892	0.10399868977	0.0274267013395	0.0905920845313
ENSMUSG00000030672	11.6178074144686	0.0371471860579785	0.190007251124962	0.28007196592724604	0.872330562008548	MYLPF	0.356357199937	0.236720859181	0.414238622229	0.264477085735	0.0697483214222	0.230383003482
ENSMUSG00000078896	1.83706257277348	0.0310931610546999	0.21797193548651106	0.28011984314176697		ZNF844	0.2147675965	0.0951105051838	0.499302572191	0.0398484358129	0.168142294916	0.0925640601453
ENSMUSG00000044934	497.31371531305496	0.0401572835135914	0.0866131148305233	0.280122438536287	0.872330562008548	ZNF367	2.8163531722000004	3.52925214431	4.1821897633699985	3.21570551862	2.65015943499	3.68486556381
ENSMUSG00000026656	309.825586632816	-0.0361416218302185	0.196757140122076	0.280160474238084	0.872330562008548	FCGR2C	0.0485279315825	0.0	0.0705126188061	0.0225099386303	0.166217999763	0.0522884090865
ENSMUSG00000097885	55.4183125583671	-0.0423009891656582	0.11781994742530802	0.280230974890904	0.872330562008548	ZNF845	0.659169985609	0.762223805764	0.8939418402429999	0.8289479680740001	0.7167589778560001	1.35736613338
ENSMUSG00000044220	883.960614246597	-0.0423224574599049	0.114761798122668	0.280266590164488	0.872330562008548	NKX2-3	17.2156973192	18.7738770289	16.1257551531	21.007144432	20.1363932342	23.1175672275
ENSMUSG00000031446	1940.7257441886	-0.0337804539437361	0.0665655564246056	0.28029602559683003	0.872330562008548	CUL4B	25.3053377136	26.0221500271	27.123147899099997	28.828782722800003	27.960433187399996	28.8757409353
ENSMUSG00000000049	0.7063929968945859	-0.0227150587369776	0.231098153209115	0.280324788668615		APOH	0.0	0.0	0.0	0.0	0.0897936373268	0.0494323195146
ENSMUSG00000059975	247.730935369367	-0.0391432668422777	0.0822801706034241	0.280339809516833	0.872330562008548	ZNF99	3.3498299628099995	2.7585422636900003	4.036060774709998	3.65986261326	3.82010000179	3.92262500976
ENSMUSG00000048012	21.2858326587003	0.041122820401679	0.147179843178896	0.280389834377209	0.872330562008548	ZNF806	0.106478558299	0.0654921725477	0.114604971513	0.0548784937894	0.104203039958	0.050990972129
ENSMUSG00000092455	6.0297934456809115	-0.0380150463469857	0.182756538067816	0.28042833184674		ZNF845	0.992616782369	0.0	0.686811222137	0.6577579469899999	0.971403894717	1.37511725195
ENSMUSG00000041237	1122.84657124228	0.0413846234760471	0.142174785732397	0.280634202393725	0.872614514770405	PKLR	45.6391651522	45.6757057943	31.6905868635	32.6188557633	32.9179390098	27.1216842789
ENSMUSG00000044134	340.319679837025	-0.0403909004077334	0.08810569153909698	0.280708636236567	0.872614514770405	PHETA1	7.22463478217	6.80789590992	5.34506789236	7.93872996234	6.5668567358	7.608131472010001
ENSMUSG00000003382	1917.0655562112	0.0422430583370778	0.109484471458586	0.28073223657395696	0.872614514770405	ETV3L	22.880889674299997	22.1864666989	19.9945943042	17.6843879698	19.3317801105	18.3932740142
ENSMUSG00000056947	8.609710875462019	-0.0387029956245912	0.17608780539684898	0.280800040055137		MAB21L2	0.176997589075	0.0	0.114303596768	0.109468361495	0.17321503165899998	0.211903675153
ENSMUSG00000030319	44.7499904491926	-0.04022289966768701	0.159302965908651	0.28080089296663	0.872614514770405	CAND2	0.488053781768	0.314151382767	0.197904439476	0.48436146533	0.566483976025	0.440266230354
ENSMUSG00000028229	66.1471725477139	-0.042034596970348	0.126691829276696	0.280806856266618	0.872614514770405	RMDN1	2.2983600814400003	1.53372545903	2.62287422894	1.89854586199	2.9887195953400005	3.42633822518
ENSMUSG00000100770	2.77220671934586	0.0317254386286426	0.21588067341543304	0.280860366242751		ZNF845	0.082843585782	0.275156567728	0.882745227845	0.384274369637	0.0	0.08926321733280003
ENSMUSG00000040354	1820.4355396797305	0.0420048169094596	0.102618730882151	0.280901927194188	0.872614514770405	MARS1	25.3643544519	24.8870212946	19.842457983800003	22.0601070671	21.911258812800003	16.8124721549
ENSMUSG00000028811	1375.92628150345	0.037050856085939	0.0753608209375352	0.28095581162282	0.872614514770405	YARS1	18.692178528099998	18.5961635647	16.0707687413	17.2190584177	16.7315889119	15.4896997354
ENSMUSG00000020021	2206.2949872538697	0.0421840733688949	0.119387391912832	0.281040112463471	0.872614514770405	FGD6	21.2498226017	18.5295577356	24.3778708229	17.1007253816	17.395061414	18.2235896164
ENSMUSG00000072889	698.8508836962102	-0.0378942479722578	0.0780345154090193	0.28104753966964696	0.872614514770405	NFXL1	7.456659207	7.05056583437	8.377172654489998	8.131957894189997	7.585167534580001	9.85690039286
ENSMUSG00000047879	1825.24821302345	0.0356440000869844	0.0714196554586673	0.281114601756244	0.872614514770405	USP14	27.0193652964	27.8138985102	32.5597992983	26.611325753600006	24.721405896900002	30.3344780045
ENSMUSG00000027422	10835.0125278894	0.04222157613706	0.111998135200223	0.28113796862650203	0.872614514770405	RRBP1	159.563579172	135.24599932299998	100.354833951	110.422401771	126.617440822	96.6961863033
ENSMUSG00000020622	1.71119507522828	0.017780791626231997	0.235709227490646	0.281164531639984		NT5C1B-RDH14	0.0	0.0	0.299551547451	0.0260800009877	0.0	0.0
ENSMUSG00000002546	1928.77911173888	0.0404796296572644	0.0889010279705572	0.281269585105456	0.872728332695531	GOLGA8T	30.025428627399997	27.486336472199998	26.2279321077	26.4410698533	25.5348887363	23.413247562600002
ENSMUSG00000000303	20377.7555193099	-0.0421546716067018	0.119380001476777	0.28129408382919	0.872728332695531	CDH3	325.394569682	296.21028948599997	298.839004499	388.887136715	424.12524652400003	332.61713411
ENSMUSG00000067215	1.5501125431195302	0.0285922908343683	0.223229748122676	0.28136242483579604		USP51	0.0743111475004	0.0548482087516	0.0239947659276	0.0229797467868	0.024241022781	0.0
ENSMUSG00000100658	4.30258181742085	-0.0227327835634061	0.23092490147480305	0.281376352058654			0.0	0.0	0.0	0.0092982122119	0.0	0.0215988471534
ENSMUSG00000046572	39.706445318771	-0.0404631876598832	0.155184924150146	0.28138496848411704	0.87282499351696	ZNF518B	0.104125733479	0.035471083359300014	0.0775887090736	0.0743065755842	0.117577496059	0.129455238165
ENSMUSG00000042476	18.3960737505851	0.0395850510834684	0.165977297803081	0.281481173046177	0.872857650277447	ABCB7	0.643227370019	0.445086347896	0.45433388406	0.261068875867	0.445882494629	0.317657860798
ENSMUSG00000035493	626.391322767555	-0.0337675321545487	0.208200262681971	0.281514959676836	0.872857650277447	TGFBI	0.0203860802951	0.0	0.0394954922364	0.0756495323647	0.0598512481808	0.0
ENSMUSG00000101838	0.774048562030005	0.0215545833616218	0.23196988936256505	0.281708404266593		ZNF845	0.247031325929	0.0546992995876	0.0	0.0	0.0	0.0532348056311
ENSMUSG00000022249	0.8124438713838801	0.0183790851873368	0.2349691469619189	0.28178018535977395		TTC23L	0.0282723578614	0.0	0.109548346151	0.0	0.0	0.0
ENSMUSG00000074578	1308.4667577699302	-0.0383719379438352	0.178025944106278	0.281832005557314	0.8734500920658108	ZFAS1	13.209737240599999	21.7142199994	17.689416750899998	20.703374268	16.315956381099998	52.8704640313
ENSMUSG00000032377	510.44514197645293	0.0374445862429504	0.0768081490649487	0.28185773433988004	0.8734500920658108	PLSCR4	11.842314764700001	11.9413999956	14.475554001099999	12.0769614561	10.4053001457	12.906865023800002
ENSMUSG00000034893	719.754572564451	-0.0349252793548424	0.0697024593947038	0.2819384031867489	0.8734500920658108	COG3	7.84900788238	7.143751846539999	10.559356523	9.33293405314	8.78220906237	9.906250880650001
ENSMUSG00000086224	12.988965107123699	-0.0390514871564115	0.171152264475521	0.281966161773761	0.8734500920658108	ZNF845	0.642281447416	0.355545447319	0.362932596796	0.645505593075	0.523796217739	1.0380787098100002
ENSMUSG00000030050	746.979768340674	-0.0333257212665241	0.20977105711150695	0.282004895255355	0.8734500920658108	GKN1	24.3435197775	33.9866475954	41.4406128557	56.6254111938	64.2878282454	113.11654400100001
ENSMUSG00000050323	83.82975252718721	0.0418372210743959	0.128069048045694	0.282101885986959	0.8735653443372379	NDUFAF6	2.16962910379	1.61999912688	3.32360772561	1.73193381791	1.28383324348	2.71832071268
ENSMUSG00000021911	696.8102225347618	-0.0403914472455752	0.0889199181050278	0.282195239350674	0.873620500024545	PARG	7.65774719143	7.875496822000001	7.25019279022	8.791271069419999	9.382753458489999	7.75795056637
ENSMUSG00000045005	2520.993450496989	-0.0419358122992867	0.124307063701363	0.28223926508012603	0.873620500024545	FZD8	32.0773838427	27.2363751777	23.7387384787	35.866974882600005	39.7207965655	29.7652619404
ENSMUSG00000097377	4.23116762784482	-0.0345196565427219	0.204243391812043	0.28236299190284403		ZNF845	0.0	0.026052899157	0.0911801105251	0.152815316132	0.023028971642	0.0760661123565
ENSMUSG00000031974	658.3507824600711	-0.0357691879176696	0.0720357324218311	0.282413366425763	0.87397427437096	TAP2	8.38053486369	8.33789578967	8.97783169076	9.77425865165	9.18163922781	9.330493806749999
ENSMUSG00000036840	224.45958949113998	-0.0420344956081842	0.117914548341456	0.282522644404739	0.874006339852996	SIAH1	3.03155623851	2.83997621186	3.68961377474	3.12489655879	3.6006950250300003	5.22077553943
ENSMUSG00000093772	4.1540820170277	-0.0332291808474882	0.20989079817878895	0.28252361933007203			0.490364578117	0.361932491283	0.15833671887599998	0.454916424415	0.879789455544	1.05672683034
ENSMUSG00000049246	3.45572084924801	-0.0335296237863818	0.208652749544862	0.28254085035281		ZNF845	0.174980522533	0.193726686039	0.8475074375730001	0.649325152797	1.36992856947	0.75415974644
ENSMUSG00000006423	948.643229778749	0.0373519209486617	0.0767315888021902	0.28266224802246104	0.874006339852996	CXorf56	12.5031783444	12.3600927	15.2522453924	12.3054912381	12.498077994800001	12.1962410427
ENSMUSG00000029790	164.583022080117	0.0398515725990211	0.0863319226264395	0.2826966216849289	0.874006339852996	CEP41	2.17011619087	2.2996380721	2.82290722648	2.3008455158700003	2.01755238213	2.28817463102
ENSMUSG00000027007	1808.8657928003602	-0.0416493231985644	0.100044867924698	0.282755551529914	0.874006339852996	ITPRID2	22.4375953012	21.6017250394	23.5258093994	27.597324141199998	26.7963117707	24.7681937778
ENSMUSG00000093424	31.445866356430503	0.041741435098999	0.128581174211507	0.282767197084505	0.874006339852996	ZNF845	2.15868828309	1.46481096281	3.30527900653	1.8088343542200005	1.6355269655899998	2.10087357937
ENSMUSG00000082209	15.4826111858025	-0.0401429223507581	0.157213809861184	0.282782589120986	0.874006339852996	ZNF845	0.515949656518	0.178507755595	0.187422790684	0.538483469892	0.347134882636	0.416948329987
ENSMUSG00000028603	1367.66106842064	-0.041743159870978985	0.101935049380003	0.28296411987496195	0.874382466426902	SCP2D1	28.2895782975	29.099509394800002	28.9862952876	32.939969853600005	31.9349030388	37.3446194442
ENSMUSG00000002475	10.9057088843325	-0.0333390200386464	0.20918487376294104	0.283029365884493		ABHD3	0.0834769465295	0.0924200704041	0.161726189922	0.206513198443	0.163385976176	0.419746403218
ENSMUSG00000027409	1.51077406566731	-0.0230128681812017	0.23040270804432	0.28303060598169605		C20orf141	0.0	0.169782938327	0.0	0.07113393527839999	0.52526755543	0.247855871723
ENSMUSG00000085501	14.6666690936636	0.0364137335477321	0.192618666549159	0.283047508470861	0.8744552307155808	ZNF845	0.0	0.908913173599	0.994068874145	0.190403616234	0.200854188757	0.663433761906
ENSMUSG00000058441	1.61311724840316	-0.026728957359537	0.225913329829122	0.28315790016117104		PANX2	0.0	0.0	0.0155955364508	0.0	0.0157555925124	0.0520416929127
ENSMUSG00000063160	809.8548775286888	-0.0400572076639521	0.0876116623640082	0.283174874194284	0.8746637997465799	NUMBL	4.75315438438	4.47408264692	4.2315027676199986	5.42118983756	4.80223462228	5.09383470613
ENSMUSG00000097597	4.6400030629296	-0.0339863719653895	0.20623040003570495	0.283287882141023		ZNF845	0.0	0.0405383809821	0.106407372444	0.101906160801	0.07166628331239999	0.157812099859
ENSMUSG00000002679	502.702667048672	-0.0416232487159532	0.1301538870807	0.28329052036352603	0.8748360891953091	MED6	12.3210081249	15.8098537434	18.8766075841	18.4128747295	16.3460032142	26.551550506399998
ENSMUSG00000097674	9.87038550539939	-0.0370688579277634	0.18740291556002	0.28350047575955395		ZNF845	0.319886267756	0.17707829895799998	0.413159875817	0.494603143732	0.313050083258	0.861686429038
ENSMUSG00000037846	20.1834874968013	-0.0378220181828552	0.181152449582395	0.283510900362667	0.875260926439749	RTKN2	0.0246362468548	0.109102393582	0.011932415186	0.11427653862400003	0.0482195074092	0.0796360021061
